number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-727858,Гомельская городская клиническая больница №4,скумбрия мороженная,0,2019-08-05,BLR,http://www.icetrade.by/tenders/all/view/727858,,
2019-727857,Ивьевский районный исполнительный комитет,текущий ремонт здания призывного пункта военного комиссариата,40 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727857,,
2019-727856,"ОАО ""БААЗ""",Выпрямитель с промежуточным инвертором,22 000,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727856,,
2019-727855,"УП ""БЕЛМЕДТЕХНИКА""",БелМТ №443/19-ПЭА «Компьютерные периметры»,222 931.90,2019-07-12,BLR,http://www.icetrade.by/tenders/all/view/727855,,
2019-727854,"ОАО ""ЛМЗ Универсал""",Закупка кулачков зубчатых,0,2019-07-08,BLR,http://www.icetrade.by/tenders/all/view/727854,,
2019-727852,"УО ""БГМК имени Г. Ширмы""",Аппаратура звуковоспроизводящая,20 600,2019-07-15,BLR,http://www.icetrade.by/tenders/all/view/727852,,
2019-727851,ИНСТИТУТ ГЕНЕТИКИ И ЦИТОЛОГИИ НАН БЕЛАРУСИ,на закупку реагентов для проведения  научных исследований (повторно),0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/727851,,
2019-727849,"РУП ""БЕЛФАРМАЦИЯ""",19/47-1 Психолептическое средство (Хлорпромазин) (зарегистрированные/незарегистрированные лекарственные средства),237 689.83,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/727849,,
2019-727848,УО Администрации Московского района г. Минска,Закупка компьютерного оборудования для подведомственных учреждений управления по образованию администрации Московского района г.Минска,140 610,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727848,,
2019-727847,"ОАО ""БПХО""","Закупка никелевых шаблонов, колец замыкающих, вспомогательных хими-ческих материалов",297 310,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/727847,,
2019-727846,5-я городская клиническая больница,"Закупка реагентов, контролей и расходных материалов для: автоматического биохимического анализатора AU480/680, анализатора гемостаза CS2000i,анализатора мочи UX-2000,анализатора гемостаза АС-4, гематологических анализаторов XT200i, XN3000, системы капилляроного электрофореза V8,анализатора газов крови ABL 800,иммунохимического анализатора Access2, анализатору PathFast, гелевых карт для иммуногематологических исследований",0,2019-07-18,BLR,http://www.icetrade.by/tenders/all/view/727846,,
