number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-724321,"Отдел идеологической работы, культуры и по делам молодежи Лепельского райисполкома",Текущий ремонт по замене оконных и дверных блоков из ПВХ в филиале Боровской ДШИ Лепельской школы искусств,9 000,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724321,,
2019-723703,"Частное предприятие ""Инжстройуслуги""","Выбор генеральной проектной организации для разработки предпроектной (прединвестиционной) документации с получением недостающих исходных данных, обмерно-обследовательских работ, разработкой проектно-сметной документации с её согласованием, регистрацией в установленном порядке, а также получение положительного заключения государственной экспертизы по объекту: «Капитальный ремонт автоматической пожарной сигнализации в УО «Государственный центр коррекционно-развивающего обучения и реабилитации г. Гродно» по пр-ту Янки Купалы, 48»",6 178.43,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/723703,,
2019-724425,"Учреждение образования ""Гомельское государственное училище олимпийского резерва""",Лодки для спортивной гребли,393 100,2019-07-13,BLR,http://www.icetrade.by/tenders/all/view/724425,,
2019-724100,"Государственное предприятие ""УКС города Гомеля""","Выбор генеральной подрядной организации на строительство ""под ключ"" объекта ""Реконструкция системы теплоснабжения СП ОАО ""ГЭТЗ"" с установкой миникотельных""",1 678 317,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724100,,
2019-723804,20-я городская поликлиника,Тест –системы на ВИЧ-инфекцию,0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723804,,
2019-723907,"ОАО ""ГЗЛиН""","закупка концентрата фосфатирования ""Фоскон 35КМ"" (либо аналог)",0,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/723907,,
2019-723906,Унитарное жилищное ремонтно-эксплуатационное предприятие Ленинского района г.Гродно,закупка светодиодных светильников для реализации программы «Энергосбережение на 2016-2020 годы» для Унитарного жилищного ремонтно-эксплуатационного предприятия Ленинского района г. Гродно,26 000,2019-07-19,BLR,http://www.icetrade.by/tenders/all/view/723906,,
2019-724214,"ОАО ""Гродненский мясокомбинат""",Закупка рем.частей для этикетировочной системы ESPERA ES5000,650,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724214,,
2019-724007,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Барановичи",БарМТ №404/19 -Светильник медицинский передвижной,0,2019-07-11,BLR,http://www.icetrade.by/tenders/all/view/724007,,
2019-723602,"ОАО ""МИНСКРЕМСТРОЙ""","Закупка плитки керамической на объект: ""Капитальный ремонт с модернизацией здания ГУО ""Ясли-сад №60 г. Минска по ул. Аэродромная, 9а""",16 362.14,2019-06-24,BLR,http://www.icetrade.by/tenders/all/view/723602,,
2019-724320,в/ч 97069,закупка беседок деревянных,12 000,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724320,,
2019-723702,"ГУ ""Республиканский санаторий ""Белая Вежа""",Бальнеологические ванны,0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723702,,
2019-724424,Толочинская ЦРБ,Закупка торфобрикета на 2019 год ПОВТОРНАЯ,13 500,2019-06-28,BLR,http://www.icetrade.by/tenders/all/view/724424,,
2019-724099,Национальная академия наук Беларуси,"Система звукоусиления, видеоотображения и коммутации",0,2019-07-09,BLR,http://www.icetrade.by/tenders/all/view/724099,,
2019-723803,"Унитарное городское предприятие ""Трест ""Гродногорстрой""",закупка экранов навесных для радиаторов,3 182.53,2019-06-25,BLR,http://www.icetrade.by/tenders/all/view/723803,,
